rowid,pl_name,pl_rade,disc_year,disc_telescope,pl_orbper
8823,Kepler-113 b,1.9,2014,0.95 m Kepler Telescope,4.75400115
8826,Kepler-113 b,1.99,2014,0.95 m Kepler Telescope,4.75400115
8827,Kepler-113 c,2.54,2014,0.95 m Kepler Telescope,8.925076369
8828,Kepler-113 c,2.662,2014,0.95 m Kepler Telescope,8.925076369
8829,Kepler-113 c,2.47,2014,0.95 m Kepler Telescope,8.925113
8833,Kepler-113 c,2.62,2014,0.95 m Kepler Telescope,8.925076369
8835,Kepler-113 c,2.36,2014,0.95 m Kepler Telescope,8.925079516
8836,Kepler-113 c,2.18,2014,0.95 m Kepler Telescope,8.92507
8842,Kepler-1130 b,0.86,2016,0.95 m Kepler Telescope,5.45298175
8843,Kepler-1130 b,0.8,2016,0.95 m Kepler Telescope,5.45298175
8844,Kepler-1130 b,0.848,2016,0.95 m Kepler Telescope,5.45298175
8849,Kepler-1130 b,0.92,2016,0.95 m Kepler Telescope,5.45298742
8851,Kepler-1130 b,0.97,2016,0.95 m Kepler Telescope,5.453
8852,Kepler-1130 c,0.644,2021,0.95 m Kepler Telescope,3.266612036
8854,Kepler-1130 c,0.66,2021,0.95 m Kepler Telescope,3.266612036
8855,Kepler-1130 c,0.79239584,2021,0.95 m Kepler Telescope,3.266639948
8858,Kepler-1130 c,0.75,2021,0.95 m Kepler Telescope,3.266606
8859,Kepler-1130 c,0.68,2021,0.95 m Kepler Telescope,3.26662733
8861,Kepler-1130 d,0.64,2021,0.95 m Kepler Telescope,4.27226421
8862,Kepler-1130 d,0.639,2021,0.95 m Kepler Telescope,4.27225316
8863,Kepler-1130 d,0.65,2021,0.95 m Kepler Telescope,4.27225316
8865,Kepler-1130 d,0.71,2021,0.95 m Kepler Telescope,4.272354
8868,Kepler-1130 d,0.64472273,2021,0.95 m Kepler Telescope,4.272250175
8871,Kepler-1131 b,1.59,2016,0.95 m Kepler Telescope,3.53232449
8872,Kepler-1131 b,1.43,2016,0.95 m Kepler Telescope,3.53232429
8874,Kepler-1131 b,1.4,2016,0.95 m Kepler Telescope,3.532292
8875,Kepler-1131 b,1.44,2016,0.95 m Kepler Telescope,3.53232449
8879,Kepler-1132 b,2.06,2016,0.95 m Kepler Telescope,62.8916228
8880,Kepler-1132 b,2.5,2016,0.95 m Kepler Telescope,62.8917493
8883,Kepler-1132 b,2.19,2016,0.95 m Kepler Telescope,62.8908
8887,Kepler-1132 b,2.35,2016,0.95 m Kepler Telescope,62.8916228
8890,Kepler-1133 b,2.11,2016,0.95 m Kepler Telescope,11.55562042
8891,Kepler-1133 b,1.72,2016,0.95 m Kepler Telescope,11.55562343
8895,Kepler-1133 b,1.8,2016,0.95 m Kepler Telescope,11.5556
8897,Kepler-1133 b,1.97,2016,0.95 m Kepler Telescope,11.55562343
8900,Kepler-1134 b,2.64,2016,0.95 m Kepler Telescope,17.13263989
8901,Kepler-1134 b,2.6,2016,0.95 m Kepler Telescope,17.13263989
8902,Kepler-1134 b,2.4,2016,0.95 m Kepler Telescope,17.13271
8905,Kepler-1134 b,2.31,2016,0.95 m Kepler Telescope,17.13263125
8910,Kepler-1135 b,2.09,2016,0.95 m Kepler Telescope,76.957056
8911,Kepler-1135 b,1.85,2016,0.95 m Kepler Telescope,76.957857
8912,Kepler-1135 b,1.99,2016,0.95 m Kepler Telescope,76.957857
8915,Kepler-1135 b,2.07,2016,0.95 m Kepler Telescope,76.9611
8919,Kepler-1136 b,1.37,2016,0.95 m Kepler Telescope,2.361718
8922,Kepler-1136 b,1.54,2016,0.95 m Kepler Telescope,2.361724329
8924,Kepler-1136 b,1.64,2016,0.95 m Kepler Telescope,2.361724329
8926,Kepler-1136 b,1.53,2016,0.95 m Kepler Telescope,2.361724472
8928,Kepler-1137 b,2.23,2016,0.95 m Kepler Telescope,23.9210791
8931,Kepler-1137 b,2.9,2016,0.95 m Kepler Telescope,23.92113
8935,Kepler-1137 b,2.2,2016,0.95 m Kepler Telescope,23.9210791
8937,Kepler-1137 b,3.01,2016,0.95 m Kepler Telescope,23.9210408
8941,Kepler-1138 b,1.71,2016,0.95 m Kepler Telescope,3.170598
8942,Kepler-1138 b,1.66,2016,0.95 m Kepler Telescope,3.17060005
8943,Kepler-1138 b,1.69,2016,0.95 m Kepler Telescope,3.17059731
8945,Kepler-1138 b,1.7,2016,0.95 m Kepler Telescope,3.17060005
8948,Kepler-1139 b,1.03,2016,0.95 m Kepler Telescope,0.813166719
8949,Kepler-1139 b,1.14,2016,0.95 m Kepler Telescope,0.813166357
8950,Kepler-1139 b,1.19,2016,0.95 m Kepler Telescope,0.813166719
8951,Kepler-1139 b,1.04,2016,0.95 m Kepler Telescope,0.8131804
8956,Kepler-1139 b,1.051,2016,0.95 m Kepler Telescope,0.813166719
8957,Kepler-114 b,1.0,2014,0.95 m Kepler Telescope,5.188561757
8958,Kepler-114 b,1.04,2014,0.95 m Kepler Telescope,5.18856137
8961,Kepler-114 b,1.02,2014,0.95 m Kepler Telescope,5.189
8963,Kepler-114 b,1.18,2014,0.95 m Kepler Telescope,5.18856001
8965,Kepler-114 b,1.18,2014,0.95 m Kepler Telescope,5.188548
8966,Kepler-114 b,1.26,2014,0.95 m Kepler Telescope,5.188549
8969,Kepler-114 b,1.32,2014,0.95 m Kepler Telescope,5.188561757
8972,Kepler-114 b,1.0,2014,0.95 m Kepler Telescope,5.188563677
8973,Kepler-114 c,1.29,2013,0.95 m Kepler Telescope,8.041
8975,Kepler-114 c,1.28,2013,0.95 m Kepler Telescope,8.041331208
8977,Kepler-114 c,1.39,2013,0.95 m Kepler Telescope,8.04133834
8980,Kepler-114 c,1.29,2013,0.95 m Kepler Telescope,8.041347775
8982,Kepler-114 c,1.6,2013,0.95 m Kepler Telescope,8.041317
8984,Kepler-114 c,1.6,2013,0.95 m Kepler Telescope,8.041
8986,Kepler-114 c,1.36,2013,0.95 m Kepler Telescope,8.04144001
8988,Kepler-114 c,1.7,2013,0.95 m Kepler Telescope,8.041331208
8989,Kepler-114 d,2.53,2013,0.95 m Kepler Telescope,11.776147
8990,Kepler-114 d,2.02,2013,0.95 m Kepler Telescope,11.77614238
8992,Kepler-114 d,2.05,2013,0.95 m Kepler Telescope,11.776138457
8994,Kepler-114 d,2.71,2013,0.95 m Kepler Telescope,11.776138457
8995,Kepler-114 d,2.53,2013,0.95 m Kepler Telescope,11.776
9000,Kepler-114 d,2.08,2013,0.95 m Kepler Telescope,11.776132317
9002,Kepler-114 d,1.95,2013,0.95 m Kepler Telescope,11.77617931
9006,Kepler-1140 b,2.93,2016,0.95 m Kepler Telescope,24.0862707
9007,Kepler-1140 b,3.0,2016,0.95 m Kepler Telescope,24.08638
9010,Kepler-1140 b,2.77,2016,0.95 m Kepler Telescope,24.0862707
9011,Kepler-1140 b,2.78,2016,0.95 m Kepler Telescope,24.08632177
9015,Kepler-1141 b,0.97,2016,0.95 m Kepler Telescope,2.344512589
9017,Kepler-1141 b,0.874,2016,0.95 m Kepler Telescope,2.344511944
9018,Kepler-1141 b,0.86,2016,0.95 m Kepler Telescope,2.344511944
9019,Kepler-1141 b,0.82,2016,0.95 m Kepler Telescope,2.344511944
9022,Kepler-1141 b,0.73,2016,0.95 m Kepler Telescope,2.344547
9025,Kepler-1142 b,1.47,2016,0.95 m Kepler Telescope,18.3027248
9026,Kepler-1142 b,2.72,2016,0.95 m Kepler Telescope,18.3027235
9027,Kepler-1142 b,1.22,2016,0.95 m Kepler Telescope,18.3027248
9034,Kepler-1142 b,1.16,2016,0.95 m Kepler Telescope,18.30216
9036,Kepler-1143 b,1.47,2016,0.95 m Kepler Telescope,2.888904849
9038,Kepler-1143 b,1.43,2016,0.95 m Kepler Telescope,2.88887
9041,Kepler-1143 b,1.68,2016,0.95 m Kepler Telescope,2.888904439
9042,Kepler-1143 b,1.67,2016,0.95 m Kepler Telescope,2.888904849
9044,Kepler-1143 c,3.21,2016,0.95 m Kepler Telescope,210.630591
9049,Kepler-1143 c,3.23,2016,0.95 m Kepler Telescope,210.631486
9050,Kepler-1143 c,3.6,2016,0.95 m Kepler Telescope,210.630591
9051,Kepler-1144 b,1.81,2016,0.95 m Kepler Telescope,17.14647302
9055,Kepler-1144 b,1.82,2016,0.95 m Kepler Telescope,17.14624
9056,Kepler-1144 b,3.64,2016,0.95 m Kepler Telescope,17.14648756
9057,Kepler-1144 b,1.99,2016,0.95 m Kepler Telescope,17.14647302
9061,Kepler-1145 b,1.45,2016,0.95 m Kepler Telescope,3.97076766
9062,Kepler-1145 b,1.6,2016,0.95 m Kepler Telescope,3.970805
9066,Kepler-1145 b,1.4,2016,0.95 m Kepler Telescope,3.97076766
9068,Kepler-1145 b,1.6,2016,0.95 m Kepler Telescope,3.97076603
9069,Kepler-1146 b,1.35,2016,0.95 m Kepler Telescope,2.352265797
9074,Kepler-1146 b,1.29,2016,0.95 m Kepler Telescope,2.352273912
9076,Kepler-1146 b,1.23,2016,0.95 m Kepler Telescope,2.352265797
9077,Kepler-1146 b,1.13,2016,0.95 m Kepler Telescope,2.352237
9079,Kepler-1147 b,2.3,2016,0.95 m Kepler Telescope,10.62784997
9080,Kepler-1147 b,2.16,2016,0.95 m Kepler Telescope,10.62879
9082,Kepler-1147 b,1.87,2016,0.95 m Kepler Telescope,10.62788695
9083,Kepler-1147 b,2.61,2016,0.95 m Kepler Telescope,10.62784997
9088,Kepler-1148 b,1.69,2016,0.95 m Kepler Telescope,1.104463509
9089,Kepler-1148 b,1.64,2016,0.95 m Kepler Telescope,1.104463509
9092,Kepler-1148 b,1.54,2016,0.95 m Kepler Telescope,1.1044547
9095,Kepler-1148 b,1.6,2016,0.95 m Kepler Telescope,1.104462494
9097,Kepler-1149 b,1.44,2016,0.95 m Kepler Telescope,3.73089898
9098,Kepler-1149 b,1.48,2016,0.95 m Kepler Telescope,3.73090026
9100,Kepler-1149 b,1.39,2016,0.95 m Kepler Telescope,3.730927
9101,Kepler-1149 b,1.27,2016,0.95 m Kepler Telescope,3.73089898
9107,Kepler-115 b,0.99,2014,0.95 m Kepler Telescope,2.403643296
9108,Kepler-115 b,1.24,2014,0.95 m Kepler Telescope,2.403640701
9110,Kepler-115 b,1.041,2014,0.95 m Kepler Telescope,2.403643296
9113,Kepler-115 b,1.09,2014,0.95 m Kepler Telescope,2.403679
9114,Kepler-115 b,1.0,2014,0.95 m Kepler Telescope,2.403643296
9115,Kepler-115 b,1.33,2014,0.95 m Kepler Telescope,2.403654
9117,Kepler-115 c,2.78,2014,0.95 m Kepler Telescope,8.99088621
9118,Kepler-115 c,2.31,2014,0.95 m Kepler Telescope,8.99088871
9119,Kepler-115 c,2.8,2014,0.95 m Kepler Telescope,8.990916
9124,Kepler-115 c,2.429,2014,0.95 m Kepler Telescope,8.99088871
9127,Kepler-115 c,2.5,2014,0.95 m Kepler Telescope,8.99088871
9128,Kepler-115 c,2.6,2014,0.95 m Kepler Telescope,8.990889
9129,Kepler-1150 b,1.12,2016,0.95 m Kepler Telescope,2.787876
9131,Kepler-1150 b,2.41,2016,0.95 m Kepler Telescope,2.787868386
9132,Kepler-1150 b,2.33,2016,0.95 m Kepler Telescope,2.787874175
9137,Kepler-1150 b,1.02,2016,0.95 m Kepler Telescope,2.787868386
9138,Kepler-1151 b,2.22,2016,0.95 m Kepler Telescope,65.6478424
9140,Kepler-1151 b,2.49,2016,0.95 m Kepler Telescope,65.6478424
9146,Kepler-1151 b,3.93,2016,0.95 m Kepler Telescope,65.6480892
9147,Kepler-1151 b,2.29,2016,0.95 m Kepler Telescope,65.6462
9148,Kepler-1152 b,0.87,2016,0.95 m Kepler Telescope,1.646801908
9149,Kepler-1152 b,1.07,2016,0.95 m Kepler Telescope,1.646819
9150,Kepler-1152 b,1.03,2016,0.95 m Kepler Telescope,1.65
9151,Kepler-1152 b,0.86,2016,0.95 m Kepler Telescope,1.646801683
9152,Kepler-1152 b,0.91,2016,0.95 m Kepler Telescope,1.646801908
9158,Kepler-1153 b,1.94,2016,0.95 m Kepler Telescope,1.755843555
9159,Kepler-1153 b,1.68,2016,0.95 m Kepler Telescope,1.755835327
9163,Kepler-1153 b,1.73,2016,0.95 m Kepler Telescope,1.755835327
9164,Kepler-1153 b,1.51,2016,0.95 m Kepler Telescope,1.755846
9166,Kepler-1154 b,1.52,2016,0.95 m Kepler Telescope,5.185444
9167,Kepler-1154 b,1.67,2016,0.95 m Kepler Telescope,5.1856142
9173,Kepler-1154 b,2.34,2016,0.95 m Kepler Telescope,5.1856142
9174,Kepler-1154 b,2.34,2016,0.95 m Kepler Telescope,5.18560081
9176,Kepler-1154 c,1.67,2016,0.95 m Kepler Telescope,8.45808312
9177,Kepler-1154 c,2.36,2016,0.95 m Kepler Telescope,8.45808312
9182,Kepler-1154 c,2.52,2016,0.95 m Kepler Telescope,8.45805119
9183,Kepler-1155 b,2.15,2016,0.95 m Kepler Telescope,33.469743
9185,Kepler-1155 b,2.45,2016,0.95 m Kepler Telescope,33.4698571
9186,Kepler-1155 b,2.03,2016,0.95 m Kepler Telescope,33.469743
9190,Kepler-1155 b,2.6,2016,0.95 m Kepler Telescope,33.47025
9192,Kepler-1156 b,1.25,2016,0.95 m Kepler Telescope,11.89520511
9193,Kepler-1156 b,1.33,2016,0.95 m Kepler Telescope,11.89520436
9196,Kepler-1156 b,1.32,2016,0.95 m Kepler Telescope,11.89520511
9198,Kepler-1156 b,1.222,2016,0.95 m Kepler Telescope,11.89520511
9200,Kepler-1156 b,1.48,2016,0.95 m Kepler Telescope,11.89534
9203,Kepler-1157 b,0.79,2016,0.95 m Kepler Telescope,4.45743267
9204,Kepler-1157 b,0.89,2016,0.95 m Kepler Telescope,4.457356
9205,Kepler-1157 b,1.09,2016,0.95 m Kepler Telescope,4.45743164
9206,Kepler-1157 b,0.96,2016,0.95 m Kepler Telescope,4.45743164
9211,Kepler-1158 b,2.583,2016,0.95 m Kepler Telescope,13.5396293
9213,Kepler-1158 b,1.58,2016,0.95 m Kepler Telescope,13.53996
9214,Kepler-1158 b,2.34,2016,0.95 m Kepler Telescope,13.5396293
9215,Kepler-1158 b,2.32,2016,0.95 m Kepler Telescope,13.53953595
9216,Kepler-1158 b,1.55,2016,0.95 m Kepler Telescope,13.5396293
9223,Kepler-1159 b,1.82,2016,0.95 m Kepler Telescope,22.70816791
9225,Kepler-1159 b,1.72,2016,0.95 m Kepler Telescope,22.7082375
9229,Kepler-1159 b,2.0,2016,0.95 m Kepler Telescope,22.70801
9230,Kepler-1159 b,2.37,2016,0.95 m Kepler Telescope,22.70816791
9232,Kepler-116 b,3.274,2014,0.95 m Kepler Telescope,5.968717469
9236,Kepler-116 b,2.74,2014,0.95 m Kepler Telescope,5.968741
9237,Kepler-116 b,3.26,2014,0.95 m Kepler Telescope,5.968724048
9238,Kepler-116 b,3.43,2014,0.95 m Kepler Telescope,5.968717469
9239,Kepler-116 b,2.78,2014,0.95 m Kepler Telescope,5.968717469
9242,Kepler-116 b,3.42,2014,0.95 m Kepler Telescope,5.968734
9245,Kepler-116 c,1.85,2014,0.95 m Kepler Telescope,13.071489
9246,Kepler-116 c,2.12,2014,0.95 m Kepler Telescope,13.07162
9247,Kepler-116 c,2.47,2014,0.95 m Kepler Telescope,13.07141889
9248,Kepler-116 c,2.16,2014,0.95 m Kepler Telescope,13.071489
9249,Kepler-116 c,2.3,2014,0.95 m Kepler Telescope,13.07163
9252,Kepler-116 c,2.174,2014,0.95 m Kepler Telescope,13.071489
9255,Kepler-1160 b,1.81,2016,0.95 m Kepler Telescope,7.97033985
9256,Kepler-1160 b,1.95,2016,0.95 m Kepler Telescope,7.97083
9257,Kepler-1160 b,1.97,2016,0.95 m Kepler Telescope,7.97034958
9263,Kepler-1160 b,2.14,2016,0.95 m Kepler Telescope,7.97034958
9267,Kepler-1161 b,2.02,2016,0.95 m Kepler Telescope,10.71253475
9269,Kepler-1161 b,1.93,2016,0.95 m Kepler Telescope,10.71252541
9270,Kepler-1161 b,2.13,2016,0.95 m Kepler Telescope,10.71252541
9271,Kepler-1161 b,2.7,2016,0.95 m Kepler Telescope,10.71243
9274,Kepler-1162 b,2.05,2016,0.95 m Kepler Telescope,32.5635249
9275,Kepler-1162 b,2.22,2016,0.95 m Kepler Telescope,32.5637069
9278,Kepler-1162 b,2.21,2016,0.95 m Kepler Telescope,32.5637069
9279,Kepler-1162 b,2.0,2016,0.95 m Kepler Telescope,32.56265
9284,Kepler-1162 c,1.79,2023,0.95 m Kepler Telescope,59.2841571
9285,Kepler-1162 c,1.87800002,2023,0.95 m Kepler Telescope,59.28409958
9289,Kepler-1162 c,1.81,2023,0.95 m Kepler Telescope,59.284064
9291,Kepler-1163 b,1.03,2016,0.95 m Kepler Telescope,6.11786898
9293,Kepler-1163 b,1.051,2016,0.95 m Kepler Telescope,6.11786898
9294,Kepler-1163 b,0.88,2016,0.95 m Kepler Telescope,6.11786898
9296,Kepler-1163 b,0.97,2016,0.95 m Kepler Telescope,6.117982
9298,Kepler-1163 b,1.05,2016,0.95 m Kepler Telescope,6.11784972
9301,Kepler-1164 b,1.22,2016,0.95 m Kepler Telescope,3.97599768
9302,Kepler-1164 b,1.11,2016,0.95 m Kepler Telescope,3.97599629
9304,Kepler-1164 b,1.108,2016,0.95 m Kepler Telescope,3.97599768
9309,Kepler-1164 b,1.05,2016,0.95 m Kepler Telescope,3.976032
9310,Kepler-1164 b,1.12,2016,0.95 m Kepler Telescope,3.97599768
9312,Kepler-1165 b,1.43,2016,0.95 m Kepler Telescope,9.478522
9314,Kepler-1165 b,1.55,2016,0.95 m Kepler Telescope,9.478522
9319,Kepler-1165 b,1.47,2016,0.95 m Kepler Telescope,9.47850818
9320,Kepler-1165 c,2.02,2021,0.95 m Kepler Telescope,29.96819
9323,Kepler-1165 c,2.0,2021,0.95 m Kepler Telescope,29.9686052
9324,Kepler-1165 c,3.36093385,2021,0.95 m Kepler Telescope,29.96870041
9326,Kepler-1165 c,1.91,2021,0.95 m Kepler Telescope,29.9685917
9331,Kepler-1166 b,2.2,2016,0.95 m Kepler Telescope,33.24201
9332,Kepler-1166 b,1.69,2016,0.95 m Kepler Telescope,33.2406882
9333,Kepler-1166 b,1.94,2016,0.95 m Kepler Telescope,33.2406882
9334,Kepler-1166 b,1.51,2016,0.95 m Kepler Telescope,33.2407985
9339,Kepler-1167 b,1.6,2016,0.95 m Kepler Telescope,1.003931703
9341,Kepler-1167 b,1.7,2016,0.95 m Kepler Telescope,1.003933739
9342,Kepler-1167 b,1.71,2016,0.95 m Kepler Telescope,1.003933739
9343,Kepler-1167 b,2.07,2016,0.95 m Kepler Telescope,1.003965
9348,Kepler-1168 b,2.21,2016,0.95 m Kepler Telescope,55.8226539
9353,Kepler-1168 b,2.13,2016,0.95 m Kepler Telescope,55.8224775
9354,Kepler-1168 b,2.2,2016,0.95 m Kepler Telescope,55.8228
9356,Kepler-1168 b,2.5,2016,0.95 m Kepler Telescope,55.8226539
9357,Kepler-1169 b,1.04,2016,0.95 m Kepler Telescope,6.110122
9358,Kepler-1169 b,0.94,2016,0.95 m Kepler Telescope,6.11009134
9359,Kepler-1169 b,0.96,2016,0.95 m Kepler Telescope,6.11009134
9362,Kepler-1169 b,0.99,2016,0.95 m Kepler Telescope,6.11009134
9364,Kepler-1169 b,0.93,2016,0.95 m Kepler Telescope,6.11010439
9367,Kepler-117 b,5.74,2014,0.95 m Kepler Telescope,18.795909
9368,Kepler-117 b,8.011,2014,0.95 m Kepler Telescope,18.79590048
9369,Kepler-117 b,6.04,2014,0.95 m Kepler Telescope,18.79590048
9370,Kepler-117 b,7.81,2014,0.95 m Kepler Telescope,18.795952
9372,Kepler-117 b,7.39,2014,0.95 m Kepler Telescope,18.79591276
9378,Kepler-117 b,8.059,2014,0.95 m Kepler Telescope,18.7959228
9380,Kepler-117 b,6.65,2014,0.95 m Kepler Telescope,18.79590048
9384,Kepler-117 c,12.148,2014,0.95 m Kepler Telescope,50.79034619
9385,Kepler-117 c,12.341,2014,0.95 m Kepler Telescope,50.790391
9386,Kepler-117 c,8.75,2014,0.95 m Kepler Telescope,50.790563
9388,Kepler-117 c,9.16,2014,0.95 m Kepler Telescope,50.79034619
9390,Kepler-117 c,10.6,2014,0.95 m Kepler Telescope,50.79034648
9391,Kepler-117 c,9.94,2014,0.95 m Kepler Telescope,50.79034619
9394,Kepler-117 c,11.3,2014,0.95 m Kepler Telescope,50.790412
9398,Kepler-1170 b,2.41,2016,0.95 m Kepler Telescope,9.98969327
9399,Kepler-1170 b,2.48,2016,0.95 m Kepler Telescope,9.98970266
9400,Kepler-1170 b,2.4,2016,0.95 m Kepler Telescope,9.98965
9401,Kepler-1170 b,2.6,2016,0.95 m Kepler Telescope,9.98969327
9406,Kepler-1171 b,2.73,2016,0.95 m Kepler Telescope,1.44259224
9410,Kepler-1171 b,2.56,2016,0.95 m Kepler Telescope,1.44259224
9413,Kepler-1171 b,3.1,2016,0.95 m Kepler Telescope,1.4425953
9414,Kepler-1171 b,2.67,2016,0.95 m Kepler Telescope,1.442592305
9417,Kepler-1172 b,3.26,2016,0.95 m Kepler Telescope,26.0204423
9418,Kepler-1172 b,2.4,2016,0.95 m Kepler Telescope,26.0206
9421,Kepler-1172 b,4.53,2016,0.95 m Kepler Telescope,26.0203329
9425,Kepler-1172 b,3.2,2016,0.95 m Kepler Telescope,26.0204423
9426,Kepler-1173 b,0.93,2016,0.95 m Kepler Telescope,0.769854899
9427,Kepler-1173 b,0.91,2016,0.95 m Kepler Telescope,0.7698536
9429,Kepler-1173 b,0.84,2016,0.95 m Kepler Telescope,0.7698541
9433,Kepler-1173 b,0.89,2016,0.95 m Kepler Telescope,0.7698536
9434,Kepler-1173 b,0.854,2016,0.95 m Kepler Telescope,0.7698536
9437,Kepler-1174 b,1.4,2016,0.95 m Kepler Telescope,6.89225223
9440,Kepler-1174 b,2.13,2016,0.95 m Kepler Telescope,6.89226333
9441,Kepler-1174 b,1.43,2016,0.95 m Kepler Telescope,6.89225
9444,Kepler-1174 b,1.59,2016,0.95 m Kepler Telescope,6.89225223
9445,Kepler-1175 b,3.01,2016,0.95 m Kepler Telescope,37.94563
9449,Kepler-1175 b,2.99,2016,0.95 m Kepler Telescope,37.94563
9451,Kepler-1175 b,3.5,2016,0.95 m Kepler Telescope,37.94523
9454,Kepler-1175 b,2.79,2016,0.95 m Kepler Telescope,37.9456138
9455,Kepler-1176 b,1.9,2016,0.95 m Kepler Telescope,24.1738579
9459,Kepler-1176 b,2.45,2016,0.95 m Kepler Telescope,24.1738579
9460,Kepler-1176 b,2.21,2016,0.95 m Kepler Telescope,24.1738244
9461,Kepler-1176 b,1.85,2016,0.95 m Kepler Telescope,24.17534
9465,Kepler-1177 b,2.2,2016,0.95 m Kepler Telescope,106.249
9466,Kepler-1177 b,1.99,2016,0.95 m Kepler Telescope,106.247547
9467,Kepler-1177 b,2.01,2016,0.95 m Kepler Telescope,106.247882
9471,Kepler-1177 b,1.9,2016,0.95 m Kepler Telescope,106.247547
9474,Kepler-1178 b,0.73,2016,0.95 m Kepler Telescope,31.80634
9476,Kepler-1178 b,1.07,2016,0.95 m Kepler Telescope,31.80634
9477,Kepler-1178 b,0.63,2016,0.95 m Kepler Telescope,31.8055128
9482,Kepler-1179 b,1.34,2016,0.95 m Kepler Telescope,2.685057492
9483,Kepler-1179 b,1.26,2016,0.95 m Kepler Telescope,2.685058
9484,Kepler-1179 b,1.32,2016,0.95 m Kepler Telescope,2.685057492
9489,Kepler-1179 b,1.196,2016,0.95 m Kepler Telescope,2.685057492
9490,Kepler-1179 b,1.46,2016,0.95 m Kepler Telescope,2.685054445
9494,Kepler-118 b,1.42,2014,0.95 m Kepler Telescope,7.51854537
9495,Kepler-118 b,1.41,2014,0.95 m Kepler Telescope,7.51849479
9496,Kepler-118 b,1.96,2014,0.95 m Kepler Telescope,7.518496
9497,Kepler-118 b,1.67,2014,0.95 m Kepler Telescope,7.51849479
9499,Kepler-118 b,1.3,2014,0.95 m Kepler Telescope,7.51866
9502,Kepler-118 c,7.19,2014,0.95 m Kepler Telescope,20.172023866
9503,Kepler-118 c,7.68,2014,0.95 m Kepler Telescope,20.17202
9504,Kepler-118 c,6.1,2014,0.95 m Kepler Telescope,20.172011
9505,Kepler-118 c,6.24,2014,0.95 m Kepler Telescope,20.172024672
9510,Kepler-118 c,5.94,2014,0.95 m Kepler Telescope,20.172023866
9513,Kepler-1180 b,1.67,2016,0.95 m Kepler Telescope,16.8601286
9517,Kepler-1180 b,1.99,2016,0.95 m Kepler Telescope,16.8601286
9518,Kepler-1180 b,1.77,2016,0.95 m Kepler Telescope,16.85818
9521,Kepler-1180 b,1.71,2016,0.95 m Kepler Telescope,16.8600805
9523,Kepler-1181 b,1.41,2016,0.95 m Kepler Telescope,4.893489
9524,Kepler-1181 b,1.57,2016,0.95 m Kepler Telescope,4.89337519
9528,Kepler-1181 b,1.6,2016,0.95 m Kepler Telescope,4.89336495
9533,Kepler-1181 c,1.83,2023,0.95 m Kepler Telescope,8.93484887
9534,Kepler-1181 c,1.74399996,2023,0.95 m Kepler Telescope,8.934909821
9535,Kepler-1181 c,1.57,2023,0.95 m Kepler Telescope,8.93490815
9539,Kepler-1182 b,2.41,2016,0.95 m Kepler Telescope,11.17394617
9541,Kepler-1182 b,1.55,2016,0.95 m Kepler Telescope,11.1736
9543,Kepler-1182 b,2.05,2016,0.95 m Kepler Telescope,11.17394617
9545,Kepler-1182 b,1.64,2016,0.95 m Kepler Telescope,11.17392077
9548,Kepler-1183 b,2.43,2016,0.95 m Kepler Telescope,28.5057189
9550,Kepler-1183 b,3.0,2016,0.95 m Kepler Telescope,28.50273
9555,Kepler-1183 b,2.55,2016,0.95 m Kepler Telescope,28.5057217
9557,Kepler-1183 b,2.82,2016,0.95 m Kepler Telescope,28.5057189
9560,Kepler-1184 b,2.57,2016,0.95 m Kepler Telescope,53.5991044
9562,Kepler-1184 b,2.68,2016,0.95 m Kepler Telescope,53.5991044
9566,Kepler-1184 b,2.8,2016,0.95 m Kepler Telescope,53.59923
9567,Kepler-1184 b,2.49,2016,0.95 m Kepler Telescope,53.5991459
9568,Kepler-1185 b,1.39,2016,0.95 m Kepler Telescope,104.3519624
9569,Kepler-1185 b,1.33,2016,0.95 m Kepler Telescope,104.3518976
9570,Kepler-1185 b,1.44,2016,0.95 m Kepler Telescope,104.3518976
9577,Kepler-1186 b,2.23,2016,0.95 m Kepler Telescope,16.07677615
9578,Kepler-1186 b,2.14,2016,0.95 m Kepler Telescope,16.07673148
9579,Kepler-1186 b,2.1,2016,0.95 m Kepler Telescope,16.07677
9580,Kepler-1186 b,2.36,2016,0.95 m Kepler Telescope,16.07677615
9584,Kepler-1187 b,2.67,2016,0.95 m Kepler Telescope,18.87058705
9585,Kepler-1187 b,2.61,2016,0.95 m Kepler Telescope,18.87064068
9587,Kepler-1187 b,2.33,2016,0.95 m Kepler Telescope,18.87064068
9591,Kepler-1187 b,2.26,2016,0.95 m Kepler Telescope,18.87061
9594,Kepler-1188 b,2.17,2016,0.95 m Kepler Telescope,17.1369543
9595,Kepler-1188 b,2.05,2016,0.95 m Kepler Telescope,17.1369408
9597,Kepler-1188 b,2.3,2016,0.95 m Kepler Telescope,17.13756
9602,Kepler-1188 b,2.08,2016,0.95 m Kepler Telescope,17.1369543
9604,Kepler-1189 b,1.79,2016,0.95 m Kepler Telescope,3.78858982
9608,Kepler-1189 b,1.23,2016,0.95 m Kepler Telescope,3.78861833
9609,Kepler-1189 b,1.77,2016,0.95 m Kepler Telescope,3.78858982
9611,Kepler-1189 b,1.23,2016,0.95 m Kepler Telescope,3.788753
9614,Kepler-119 b,3.6,2014,0.95 m Kepler Telescope,2.422084448
